,team,startTime,meanRhoForMatch
0,RNG,1665801775,0.7137346352019779
1,RNG,1665806999,0.6790213660019191
2,RNG,1665819193,0.7070210675767065
3,RNG,1665824352,0.7067963548920342
4,RNG,1665836609,0.676700518578754
5,RNG,1665841527,0.5925796520158839
6,RNG,1665894700,0.676126991656405
7,RNG,1665899357,0.5250032859271486
8,RNG,1665911104,0.6085557496263752
9,RNG,1665915090,0.671190111972563
10,RNG,1665972051,0.5124412954098115
11,RNG,1665988250,0.6859839845267515
12,RNG,1665993813,0.4921454322694158
13,RNG,1666005634,0.5574939216451443
14,RNG,1666008955,0.6341652326499201
15,RNG,1666067171,0.6773280524823668
16,Team Liquid,1665801775,0.6881766089540872
17,Team Liquid,1665806999,0.6293160169087063
18,Team Liquid,1665819213,0.5896780865211934
19,Team Liquid,1665824097,0.6841753297013228
20,Team Liquid,1665832898,0.605658656169293
21,Team Liquid,1665836245,0.5703081068546687
22,Team Liquid,1665893156,0.6872948487629842
23,Team Liquid,1665898744,0.5860656748677493
24,Team Liquid,1665910356,0.6406252981494753
25,Team Liquid,1665914769,0.6357691760398644
26,Team Liquid,1665972026,0.6733614216007117
27,Team Liquid,1665976587,0.6399760689582086
28,Team Liquid,1665988471,0.6781046609689877
29,Team Liquid,1666013901,0.6446324698388549
30,Team Liquid,1666017374,0.5953889898791305
31,Team Liquid,1666066369,0.6437660540457304
32,Team Liquid,1666069607,0.6988669887370967
33,EG,1665800889,0.6308497539735204
34,EG,1665805066,0.654588917419388
35,EG,1665815605,0.5668134848630935
36,EG,1665819161,0.6419168531763901
37,EG,1665837591,0.66157688818256
38,EG,1665893156,0.7831012329436319
39,EG,1665898744,0.636007888351643
40,EG,1665910099,0.5631302951423947
41,EG,1665913386,0.5519897447763789
42,EG,1665972048,0.678350597448869
43,EG,1665991722,0.5689556026442387
44,EG,1665995620,0.482037934173781
45,EG,1666005634,0.5572057805722204
46,EG,1666008955,0.5813882540924423
47,EG,1666067512,0.6607679212554749
48,EG,1666071533,0.6447774711086507
49,Soniqs,1665800889,0.5176140687051974
50,Soniqs,1665805066,0.5762026572339403
51,Soniqs,1665819213,0.6650844194725047
52,Soniqs,1665824097,0.5846186952230775
53,Soniqs,1665837956,0.6152413089901188
54,Soniqs,1665842051,0.670644114378837
55,Soniqs,1665894700,0.5539428075210208
56,Soniqs,1665899357,0.581460222376804
57,Soniqs,1665909770,0.5822713810567193
58,Soniqs,1665913512,0.5590015884596904
59,Soniqs,1665972171,0.7076954558783437
60,Soniqs,1665976290,0.6933675012095905
61,Soniqs,1665988742,0.6492317457879957
62,Soniqs,1665995169,0.7476765007872292
63,Soniqs,1666005604,0.57468544726278
64,Soniqs,1666009512,0.6482441862978464
65,Soniqs,1666066994,0.5753670189763115
66,Soniqs,1666071278,0.5935733118614865
67,Soniqs,1666081778,0.559155624720947
68,Hokori,1665800877,0.6782995663078529
69,Hokori,1665805494,0.6333463668103567
70,Hokori,1665816707,0.7191032504836861
71,Hokori,1665821263,0.5670245675438598
72,Hokori,1665836880,0.6838275258502788
73,Hokori,1665840771,0.5691744953949549
74,Hokori,1665893897,0.6720476064586437
75,Hokori,1665898217,0.7551776273959224
76,Hokori,1665910099,0.49588590627154894
77,Hokori,1665913386,0.7294813647309284
78,Hokori,1665972176,0.5922400376500044
79,Hokori,1665988250,0.6770044411370261
80,Hokori,1665993813,0.6515940751171505
81,Hokori,1666005604,0.6189961504224648
82,Hokori,1666009512,0.6042062656460057
83,Hokori,1666066369,0.6726953572033111
84,Hokori,1666069607,0.658153189531238
85,PSG.LGD,1665800877,0.6363129490161148
86,PSG.LGD,1665805494,0.6010262114830311
87,PSG.LGD,1665815605,0.5203190187152379
88,PSG.LGD,1665819161,0.5244340236911347
89,PSG.LGD,1665837956,0.5671151159183743
90,PSG.LGD,1665842051,0.5406737960425008
91,PSG.LGD,1665898597,0.5704431552954545
92,PSG.LGD,1665910356,0.7077821146474578
93,PSG.LGD,1665914769,0.5875705885361145
94,PSG.LGD,1665972051,0.6854093729199097
95,PSG.LGD,1665989233,0.6313790421597222
96,PSG.LGD,1665992481,0.6161192807580291
97,PSG.LGD,1666009325,0.6860521248562592
98,PSG.LGD,1666013421,0.5331322300737416
99,PSG.LGD,1666066784,0.6447373470369724
100,PSG.LGD,1666071015,0.6556864795302068
101,Gaimin Gladiators,1665801013,0.743916355393167
102,Gaimin Gladiators,1665805421,0.7059010734903638
103,Gaimin Gladiators,1665820032,0.6554045014261327
104,Gaimin Gladiators,1665836880,0.5933247404700334
105,Gaimin Gladiators,1665840771,0.7132801977995941
106,Gaimin Gladiators,1665894752,0.7446515393615751
107,Gaimin Gladiators,1665898749,0.6479168807703152
108,Gaimin Gladiators,1665911104,0.6531355242696995
109,Gaimin Gladiators,1665915090,0.6508452536497393
110,Gaimin Gladiators,1665972026,0.6552103902596851
111,Gaimin Gladiators,1665976587,0.6571553046797579
112,Gaimin Gladiators,1665991722,0.6057796959689712
113,Gaimin Gladiators,1665995620,0.5228064718954449
114,Gaimin Gladiators,1666009325,0.6405733939693774
115,Gaimin Gladiators,1666013421,0.6700121707089721
116,Gaimin Gladiators,1666066994,0.655930992662704
117,Gaimin Gladiators,1666071278,0.7106784528835923
118,BetBoom Team,1665801013,0.6638882959373856
119,BetBoom Team,1665805421,0.7433819006296123
120,BetBoom Team,1665819193,0.6791356676282024
121,BetBoom Team,1665824352,0.7151217441018309
122,BetBoom Team,1665832898,0.6254591065413011
123,BetBoom Team,1665836245,0.5022416721278672
124,BetBoom Team,1665893897,0.6169480462777189
125,BetBoom Team,1665898217,0.5328224645497149
126,BetBoom Team,1665912013,0.6896486806007515
127,BetBoom Team,1665917017,0.6413108146087773
128,BetBoom Team,1665972048,0.649731406446162
129,BetBoom Team,1665988742,0.6848946024185344
130,BetBoom Team,1665995169,0.7104595729378891
131,BetBoom Team,1666007871,0.5918200785696577
132,BetBoom Team,1666012890,0.7370592634344862
133,BetBoom Team,1666066784,0.6917955266116389
134,BetBoom Team,1666071015,0.6725957092579584
135,BetBoom Team,1666086511,0.6270596399930257
136,BOOM Esports,1665805858,0.7575658163466441
137,BOOM Esports,1665816707,0.6885950396555687
138,BOOM Esports,1665821263,0.6343398838156419
139,BOOM Esports,1665836609,0.7417397802725048
140,BOOM Esports,1665841527,0.680780889062629
141,BOOM Esports,1665894752,0.5741721445447348
142,BOOM Esports,1665898749,0.5760710781539095
143,BOOM Esports,1665912013,0.7027173605141076
144,BOOM Esports,1665917017,0.716457796019757
145,BOOM Esports,1665972171,0.6123604603780507
146,BOOM Esports,1665976290,0.6457007914116243
147,BOOM Esports,1665989233,0.659938666020692
148,BOOM Esports,1665992481,0.5941314329903933
149,BOOM Esports,1666013901,0.6828259874383423
150,BOOM Esports,1666017374,0.6631310986701016
151,BOOM Esports,1666067512,0.6810382256510281
152,BOOM Esports,1666071533,0.7148422635922772
153,BOOM Esports,1666081778,0.6063034804473032
154,BOOM Esports,1666086511,0.7075843395106296
155,OG,1665805858,0.6990547934467917
156,OG,1665820032,0.614525437126897
157,OG,1665837591,0.5937863072703663
158,OG,1665898597,0.5441064333937785
159,OG,1665909770,0.6851921217764076
160,OG,1665913512,0.6538792760233944
161,OG,1665972176,0.5523601132559179
162,OG,1665988471,0.6357864250242726
163,OG,1666007871,0.5257899127795159
164,OG,1666012890,0.7338284647017519
165,OG,1666067171,0.7178214403479849
166,Thunder Awaken,1665808659,0.6804764473324534
167,Thunder Awaken,1665811802,0.5208209821052928
168,Thunder Awaken,1665829811,0.6600311864864556
169,Thunder Awaken,1665886095,0.5323627768702129
170,Thunder Awaken,1665890189,0.6605046682182396
171,Thunder Awaken,1665902011,0.6030403654864167
172,Thunder Awaken,1665905824,0.6319067616470929
173,Thunder Awaken,1665918298,0.5666449218780915
174,Thunder Awaken,1665922313,0.598256523026815
175,Thunder Awaken,1665978755,0.7006557894946813
176,Thunder Awaken,1665982957,0.7280236386521247
177,Thunder Awaken,1665998423,0.6395898274861266
178,Thunder Awaken,1666001280,0.6595764801035393
179,Thunder Awaken,1666058620,0.6920896132144652
180,Thunder Awaken,1666062699,0.6819632896857115
181,Thunder Awaken,1666075050,0.6973897209378493
182,Thunder Awaken,1666079397,0.7014591704827289
183,Team Secret,1665808659,0.6192858903784799
184,Team Secret,1665811802,0.49624376869970577
185,Team Secret,1665825733,0.6195074999483237
186,Team Secret,1665829737,0.42932492202928946
187,Team Secret,1665885647,0.6987792563840325
188,Team Secret,1665890416,0.6227656806736662
189,Team Secret,1665902783,0.6630251194408393
190,Team Secret,1665906774,0.6214986416856116
191,Team Secret,1665917108,0.588175463413971
192,Team Secret,1665920252,0.4706729147763387
193,Team Secret,1665979121,0.4986251842606814
194,Team Secret,1665982854,0.7117588347430772
195,Team Secret,1666005967,0.6676634611437081
196,Team Secret,1666009596,0.6819580495037396
197,Team Secret,1666058626,0.6167080765031604
198,Team Secret,1666062580,0.6257055356959105
199,Team Secret,1666076686,0.6943434045057916
200,Team Secret,1666080316,0.6595288282862712
201,beastcoast,1665809589,0.6498612701515721
202,beastcoast,1665813220,0.6340293996328364
203,beastcoast,1665825733,0.6632840771936279
204,beastcoast,1665829737,0.5832106061042794
205,beastcoast,1665885708,0.6494900041688818
206,beastcoast,1665889871,0.5313117318862101
207,beastcoast,1665902205,0.6119479825525506
208,beastcoast,1665905941,0.5949788312900333
209,beastcoast,1665921353,0.6142928381159471
210,beastcoast,1665924418,0.600945782048627
211,beastcoast,1665981526,0.7387236169381632
212,beastcoast,1665985295,0.593287908085115
213,beastcoast,1665999599,0.6625885006573281
214,beastcoast,1666003717,0.6128760011107105
215,beastcoast,1666058951,0.7632075007418055
216,beastcoast,1666063547,0.6157045321846322
217,beastcoast,1666075050,0.717996540641473
218,beastcoast,1666079397,0.6571154220637615
219,Entity,1665809589,0.6020342676201665
220,Entity,1665813220,0.5989365337365897
221,Entity,1665824103,0.6261244264545371
222,Entity,1665828336,0.5664005001176724
223,Entity,1665886095,0.5630721936243884
224,Entity,1665890189,0.604429889196831
225,Entity,1665902363,0.6678764603560601
226,Entity,1665906708,0.599014976108073
227,Entity,1665919259,0.6068414324339315
228,Entity,1665923377,0.5805176177771109
229,Entity,1665980840,0.5290657622472206
230,Entity,1665984544,0.6690239341838373
231,Entity,1666005967,0.6119958723866601
232,Entity,1666009596,0.6683417201339947
233,Entity,1666058480,0.6419780104365754
234,Entity,1666063008,0.6475538895912315
235,Entity,1666073824,0.6439621583244863
236,Entity,1666077435,0.6963059852141112
237,Entity,1666086601,0.6908793824920034
238,Entity,1666091609,0.7094956316826252
239,Fnatic,1665810261,0.5884590180166049
240,Fnatic,1665814096,0.7404084337948476
241,Fnatic,1665829811,0.6014690707091181
242,Fnatic,1665885647,0.6293970807748768
243,Fnatic,1665890416,0.6921246471364836
244,Fnatic,1665902205,0.6413298491798655
245,Fnatic,1665905941,0.6718820115039695
246,Fnatic,1665919259,0.5952536654895235
247,Fnatic,1665923377,0.6744535043821873
248,Fnatic,1665980859,0.6911483110023658
249,Fnatic,1665986215,0.6725083627609159
250,Fnatic,1665995953,0.6951230216673513
251,Fnatic,1666058570,0.5438297670325593
252,Fnatic,1666062818,0.7154724092624956
253,Fnatic,1666076561,0.6411098806746299
254,Fnatic,1666080794,0.6851515370816937
255,Team Spirit,1665810261,0.5894842598056202
256,Team Spirit,1665814096,0.6233576478998389
257,Team Spirit,1665824103,0.6178445196181183
258,Team Spirit,1665828336,0.4993536343086828
259,Team Spirit,1665885736,0.5708401258315972
260,Team Spirit,1665890080,0.7472924893178988
261,Team Spirit,1665902011,0.6182063838196288
262,Team Spirit,1665905824,0.7125023356532126
263,Team Spirit,1665919356,0.6726933713614398
264,Team Spirit,1665924081,0.4874808958032171
265,Team Spirit,1665979121,0.5036817685843792
266,Team Spirit,1665982854,0.6157395619263509
267,Team Spirit,1666001030,0.6536644681827911
268,Team Spirit,1666005074,0.694591589839905
269,Team Spirit,1666058951,0.7393727011343486
270,Team Spirit,1666063547,0.5234614617246818
271,Team Spirit,1666079522,0.6649663052429868
272,Tundra Esports,1665810550,0.5726657467962865
273,Tundra Esports,1665814333,0.6761817250166462
274,Tundra Esports,1665828377,0.6972708323267867
275,Tundra Esports,1665832856,0.6062574025408248
276,Tundra Esports,1665885708,0.6179766875771806
277,Tundra Esports,1665889871,0.5749085872848952
278,Tundra Esports,1665902254,0.7036985972691739
279,Tundra Esports,1665907365,0.714423757859925
280,Tundra Esports,1665917108,0.5823487238351596
281,Tundra Esports,1665920252,0.6968556685142587
282,Tundra Esports,1665978755,0.673355331930263
283,Tundra Esports,1665982957,0.5239129233842961
